label,R_mean,G_mean,B_mean,R_std,G_std,B_std,Aspect_Ratio,Area,Perimeter,Homogeneity,Contrast
screw,0.018876492935534,0.0235331585323341,0.0324391065151497,0.0851570504477634,0.1131441514567856,0.1330853495419734,0.2857142857142857,0.015687263556116,0.2493167027267272,0.939981584664386,0.0454748171808788
plug,0.3388536481365644,0.3314294902326625,0.4284854595391404,0.4225597139848354,0.4402216460310343,0.4732941029097638,0.0846560846560846,0.4746532156368221,0.3880461440626994,0.4349645646884612,0.428089144342446
screw,0.1628929058086973,0.1565881937366448,0.1701592384054354,0.3362890925299088,0.3445450550185902,0.3396724746572106,0.0231805929919137,0.204186633039092,0.2038570293402693,0.746465669095295,0.2376602081254975
nail,0.0110453416041461,0.0108829999897705,0.0124054650568528,0.0674892027333429,0.0727104004175845,0.074728199351937,0.4163265306122449,0.013467843631778,0.0870402291101174,0.9712104684600814,0.0118758568931274
screw,0.0740465226167123,0.0824106510857923,0.0977095472249478,0.2239263547743855,0.2603796025859415,0.2698542286877624,0.0555256064690026,0.0648675914249684,0.3049240761657143,0.7673571946531065,0.1982977274599353
plug,0.2791365194057049,0.2171873748075748,0.2026413641840996,0.4782831061285141,0.3896755247172417,0.322923117382545,0.0314868804664723,0.2634047919293821,0.2274845191297998,0.641364019618558,0.0859779061147161
screw,0.0616808032636535,0.0609627923640214,0.0664952545943946,0.2106006021914574,0.2209732321657381,0.2176123870673671,0.0355795148247978,0.0786380832282471,0.1144387683163839,0.8934296134590075,0.1019282635158016
screw,0.0729633102817274,0.0797225871556302,0.0952031996335013,0.2149487867586193,0.2412602993644444,0.2512665129884596,0.0623376623376623,0.0553341740226986,0.2995381556792869,0.7571212370270056,0.1892866439077071
nail,0.1376238096896934,0.1273480356061043,0.1326034473912844,0.2173430914578356,0.1939958641173085,0.1733376246814944,0.0604395604395604,0.0571500630517023,0.1350445670753128,0.4695612336607165,0.0974211109178938
screw,0.0280952695418229,0.0261456855031279,0.026684758782971,0.1336935063959479,0.1317210644306463,0.1227313749533677,0.1999999999999999,0.0340479192938209,0.1062058763745627,0.9476613952688584,0.0320590146529868
screw,0.1176063440895208,0.102492523430832,0.1028502164417155,0.3368259044286354,0.3140585383121012,0.283654239072059,0.326984126984127,0.1031525851197982,0.1801295605052563,0.8786317036637189,0.0542886482825527
nail,0.0240887064217787,0.0218723763486874,0.0230406675227005,0.1012329661629632,0.0978650305472678,0.0937646611218237,0.0114285714285714,0.0405044136191677,0.11636166438707,0.9251042218468728,0.1141088586046256
screw,0.0293832279370706,0.0383474944572542,0.0472778581948284,0.1108012913134468,0.1547609612351266,0.1672494913010969,0.0924675324675324,0.0454981084489281,0.199120487049323,0.8850556699581583,0.0687822370287659
nail,0.1201288837463237,0.1036396548556632,0.1059007065784792,0.293843597168837,0.2673012045572286,0.246432836390638,0.0168707482993197,0.109155107187894,0.2014789978082249,0.7342453407862203,0.1047802967206963
screw,0.7607843958145435,0.7653105762746448,0.733328153318617,0.6369961924268324,0.6712340072383352,0.5972815531192213,0.0552693208430913,0.8680958385876418,0.3608946927399535,0.1225638821182312,0.4506628348633089
screw,0.0377010068628904,0.0326093461725329,0.0344900858858564,0.0975975423651698,0.0899005652257921,0.0865517384122348,0.0876190476190476,0.0055485498108448,0.072503055795125,0.8753250240609495,0.0895650598109114
screw,0.0617634262528895,0.0556859493973449,0.0598826578645095,0.1526293178976202,0.1470344748905208,0.142838740126094,0.0526077097505668,0.1474401008827238,0.1861177256728038,0.816526300642367,0.1496818077813675
nail,0.2302270693533228,0.2136502657380218,0.220760050006779,0.2975364151771098,0.2907399226668245,0.2769727633490468,0.0699159663865546,0.1485498108448928,0.319300332458872,0.2512190891749197,0.0813876497560886
nail,0.0380049606817352,0.032427827560219,0.0296468881632479,0.0806275644471778,0.0748977492360416,0.0641083496122028,0.1047619047619047,0.0007566204287515,0.0413863140392766,0.7912066166897535,0.0787812668747311
nail,0.0634058386508899,0.0673854223196684,0.1001672365965957,0.2014270259875494,0.2331263945943364,0.3030836178701001,0.4304761904761904,0.0601261034047919,0.2001997637172996,0.8618431958801221,0.0150084659668134
screw,0.0254617228716029,0.0243865165993707,0.0258180628801644,0.103275639213883,0.1052370266528712,0.1014616187856916,0.2530612244897959,0.0265825977301387,0.1309988162703903,0.9235100237337884,0.0283123895992165
plug,0.4018929205283852,0.2880368173252061,0.2498648656966449,0.7127558952613483,0.5435508415756019,0.4234752227735782,0.0409703504043126,0.2725851197982346,0.2316440517244397,0.6296519181486727,0.2493933608515388
nail,0.0485475651045774,0.0484555337961169,0.0580928422799882,0.1643449418147385,0.1756295657532413,0.1871175593591925,0.0322077922077922,0.0544766708701134,0.2184470499041395,0.8334145836773129,0.1675860920181948
screw,0.5036168756883572,0.4380714984392727,0.3618437282017864,0.7273454053154607,0.6825697803912343,0.5377087989895492,0.0538587848932676,0.3970239596469104,0.2246570673978084,0.5594336773954199,0.3969634544805556
screw,0.0039475319808724,0.0048665202946487,0.0080044266662233,0.0230617649285169,0.0363218616344967,0.0492104786439682,0.0457142857142857,0.0047919293820933,0.0245986983068756,0.956124368962936,0.0313107147106469
nail,0.0562832881996492,0.0518557928523842,0.0482222215899688,0.1421083184467313,0.1395119549797594,0.1238347900057037,0.1243697478991596,0.0125094577553593,0.0794567143140373,0.8376443104722849,0.038605980175909
nail,0.0946739015711998,0.0967838567039138,0.1338162313537089,0.216856325509402,0.2390403032533801,0.3056893649662298,0.0730897009966777,0.0648171500630517,0.2385839059722226,0.6103639757162512,0.1223541428323006
nail,0.0448618132248277,0.0387131838358174,0.0424529705299821,0.1079004581443214,0.0977751020958129,0.0967476570954905,0.0097560975609756,0.0249180327868852,0.1501782688557049,0.7741888786539443,0.0642646140891992
screw,0.1758677863723366,0.1557537396805659,0.1555621414042485,0.430293440566078,0.405137045061245,0.3677000567918327,0.0434968017057569,0.1606052963430012,0.1623431259000642,0.8022423510831463,0.1701918159270004
screw,0.1662883208051291,0.1528319190262324,0.15447861680962,0.4181557112964263,0.4082113911404879,0.3738930426115095,0.1212827988338192,0.143203026481715,0.2000250433786446,0.816301527766441,0.0984092768691481
nail,0.0433666893736379,0.0326216466308805,0.0334582811050204,0.0726315111178959,0.0581211613198963,0.0538978670369789,0.0,0.0,0.0,0.8457281860932299,0.031747247416736
plug,0.0480325816913544,0.0442504801816141,0.0466977411762579,0.2061200261287961,0.2035685845382189,0.1949761084518105,0.2666666666666666,0.0436822194199243,0.1020325381727607,0.9435254001337438,0.02742497322924
screw,0.3767808469496894,0.3342136474335257,0.3433844050874156,0.638038990375148,0.6087800530602101,0.5721459722541364,0.0242857142857142,0.3144514501891551,0.2591839865113822,0.6193480171763822,0.3515792826351579
plug,0.0625439947527005,0.060490771101322,0.0674045450352127,0.2501025359902598,0.2592164685884111,0.2608089569954549,0.2769230769230769,0.0533165195460277,0.1111699863484727,0.9345615928814248,0.0343373024226393
screw,0.1133414384002654,0.1091577393259879,0.1163816883132556,0.2943498493114133,0.3018752216568763,0.292671738422377,0.2037267080745341,0.136998738965952,0.1541573653731241,0.8540688356388274,0.2086756665232791
screw,0.0904929351227159,0.0849539904497702,0.0891285865572258,0.2564350987754438,0.2569108969982395,0.2449055281962836,0.058095238095238,0.1036569987389659,0.1906933531368262,0.8546702179117508,0.0995559623287358
screw,0.019717496184413,0.0190171984761477,0.0202847747306326,0.1134449251417101,0.1161950409509459,0.1115732631028622,0.0360248447204968,0.0222446406052963,0.0955006892120568,0.9516186549168808,0.0788434299521329
screw,0.0453207055190495,0.0407124842363041,0.042080262371762,0.2069908256638959,0.1986154758074917,0.1862058872099646,0.0901098901098901,0.0419672131147541,0.0885137049808564,0.9455357512120618,0.040107266087625
nail,0.020922933443222,0.0219035751691025,0.026218590186918,0.0531224278610717,0.0605087221335478,0.0633416149651462,0.073015873015873,0.0036822194199243,0.0488422395298591,0.8398517750986002,0.0326996824118395
nail,0.1564618261640504,0.1687288449813334,0.247277916957201,0.3243242827645827,0.3790416485691635,0.5078497967764798,0.0526708074534161,0.1775031525851198,0.3052320997352455,0.6877004440973465,0.1548820530655951
screw,0.0181665695359869,0.0182388647316964,0.0196053552530371,0.0938432978142264,0.0987816478062556,0.0965946532919426,0.0525714285714285,0.0191677175283732,0.0889021880633294,0.9438516185699656,0.0393513513513513
screw,0.1686421044793656,0.1667118522568307,0.1872409691856627,0.3262484625614139,0.3168964388479147,0.3089487952681502,0.0673992673992674,0.233139974779319,0.2626136837833718,0.6568374669997569,0.1149352101847868
nail,0.0975939742631496,0.0884102582520842,0.0920739292384625,0.1291455576357858,0.1242861480883814,0.1186718737153883,0.0597402597402597,0.0180075662042875,0.070593965331601,0.4314767954902707,0.0349169053916767
screw,0.0161264705401605,0.0253702651737823,0.036105447143627,0.062738654866432,0.1079107607724645,0.1364184381611636,0.0656084656084656,0.0236569987389659,0.1635890341832705,0.8884490003501307,0.0839367020254253
nail,0.0266929664953362,0.0210975646872578,0.0223089168051069,0.0658914269227485,0.0554161253718758,0.0538297679274145,0.038095238095238,0.0004539722572509,0.0127280614197962,0.8222491474254864,0.1208034339791874
nail,0.1303925619330869,0.1039923941535091,0.0937006442792069,0.4060502406843051,0.346933056076036,0.2778498006390154,0.0136645962732919,0.0848928121059268,0.1666578587282331,0.8316314339510228,0.1652361958978958
screw,0.0520076331228548,0.0571437076437962,0.0689614593032727,0.1855528189910258,0.2057839704558424,0.2142810140774943,0.0617940199335548,0.0370744010088272,0.250890158406396,0.8101856659274543,0.1708371697128893
screw,0.0021209340767268,0.0018058170857347,0.0019022730048133,0.0149673672131709,0.0137090334630767,0.0131346495248093,0.2057142857142857,0.0004035308953341,0.0298708341406585,0.972201351162454,0.0286341146429192
nail,0.0524775599924484,0.047189544073195,0.0497101265178055,0.1317427582377751,0.1265909776946301,0.1212870425548415,0.0547283702213279,0.0476670870113493,0.2169264424276575,0.705314679211262,0.1276202853717245
plug,0.0522229718740453,0.0523382476152297,0.0589662564327829,0.2263420492560378,0.2433255670947878,0.248084219655519,0.1599999999999999,0.0460529634300126,0.0832887005619546,0.95282417889554,0.0584406146749526
screw,0.1567912776554951,0.1453546638711966,0.1511534817570448,0.3867806871705556,0.3812479723898087,0.3603527652358125,0.042016806722689,0.171046658259773,0.1790974161110389,0.7899596039727813,0.139914370177831
screw,0.1040653625441018,0.093249233146036,0.0956968273655774,0.2980204792582883,0.2854532179643637,0.267202358650977,0.0167701863354037,0.1053215636822194,0.1696186152179951,0.849337720352317,0.2006937516588718
screw,0.1006699224762123,0.0986850471799084,0.1046117070750026,0.2665627002133848,0.2785532027786734,0.2682039449422229,0.11,0.1267591424968474,0.1652372302972336,0.8411097435008587,0.0657790794519544
screw,0.7615158806678132,0.765705908204381,0.7331529194606454,0.6372714553877901,0.6710407352660994,0.5976125084410324,0.0590799031476997,0.8683480453972258,0.3610889345197673,0.1730275007409124,0.2221495318549161
screw,0.0506345571283183,0.0539357763511852,0.0637212778681249,0.1305434055038494,0.1470780639727111,0.1546607531293747,0.0803088803088803,0.0522572509457755,0.3205462398832001,0.798220108293685,0.0433854348761222
nail,0.0981739773682888,0.0885576942855507,0.0909761588595369,0.1302077599034788,0.1256937410557084,0.1181264173358218,0.0472049689440993,0.0177049180327868,0.070593965331601,0.3858726145286233,0.0561956416287604
nail,0.0173313060839819,0.0170699695452584,0.0209794783757165,0.0819264564270238,0.0875465964976098,0.0966150417928367,0.019047619047619,0.0195712484237074,0.1089390650859301,0.9282598914028476,0.1015504525860096
plug,0.1860461714596063,0.1770926934487276,0.1922617691130056,0.4877249040635635,0.4972814364484252,0.4906946031213965,0.067447306791569,0.1290290037831021,0.162570694537337,0.8318948143552557,0.1717105280017571
nail,0.0217947213083681,0.0207267828342053,0.0238927487027694,0.1052172173983415,0.1080351766366555,0.1110562804827963,0.0718894009216589,0.0168978562421185,0.0821427714196618,0.9193119050903688,0.0345445126806454
nail,0.2316536102316541,0.2116971280680135,0.2214475608399292,0.2973768003221465,0.2901733041708259,0.2769484791373823,0.0699159663865546,0.1468348045397225,0.3173107839138697,0.2726960805366801,0.0806869422758349
nail,0.0818926102690947,0.0926557946379984,0.145723707617848,0.2054819965514604,0.2529266411946718,0.3646128339674775,0.2285714285714285,0.1004287515762925,0.2139794913541957,0.806399884587352,0.0484002159965586
screw,0.059360051235091,0.051285672962973,0.0529479659748754,0.136737170093149,0.1247517182672007,0.1178172249140816,0.0935064935064935,0.0363177805800756,0.3199968409240633,0.8154761803038869,0.0743051592059381
nail,0.1311251123233139,0.1278940799256061,0.1439235260532741,0.225545551070453,0.2283735028053632,0.2283124732831905,0.0886993603411513,0.0683984867591425,0.2739349223793307,0.586109749811745,0.0952791572473251
screw,0.0572877886928175,0.0560707461469119,0.0627133499500677,0.1774283041549793,0.1846121814137137,0.1841909232303959,0.0302521008403361,0.0837326607818411,0.2135772027599916,0.8673675138240685,0.0802745718966511
screw,0.1085196956328938,0.1027118472406162,0.1102270215460235,0.2937893756055134,0.293322640091876,0.2853696219455112,0.0316483516483516,0.129482976040353,0.1774296982696243,0.8274799261032998,0.0963636064103385
screw,0.0857036410896239,0.0818407289075371,0.0892108122244851,0.2379270829224936,0.2416765424520697,0.2376046439393695,0.0406593406593406,0.1157124842370744,0.1417373295269079,0.8647316952426108,0.1305603280218925
nail,0.0772085787516476,0.070659920134056,0.0687915929045476,0.1810059038997756,0.1775481581017067,0.1591621473992832,0.2068965517241379,0.069609079445145,0.3361488852133161,0.8274218763935125,0.0507013481480125
screw,0.7180966285911203,0.6642884003481216,0.7028892562281002,0.838323374696678,0.8222375890939977,0.7877932220514071,0.0535714285714285,0.5373518284993695,0.308253793819636,0.3716270601891895,0.1147296107485745
screw,0.0183767874419183,0.0258716437187011,0.0346614458902033,0.0726621732175028,0.1138873225539574,0.1333786084118759,0.0296296296296296,0.0334426229508196,0.1685531442526114,0.8876816024046869,0.122338254271881
screw,0.0246384827505872,0.0342717354654333,0.0417745849726129,0.0905438880532474,0.1330769757444639,0.1455518988875567,0.0888888888888888,0.0434300126103404,0.140946557659369,0.8996961879636741,0.0428365839595097
screw,0.0411286919594649,0.0360687123911058,0.0381419070015162,0.1175755377544179,0.1092225982412621,0.1051912547425864,0.0223602484472049,0.0089785624211853,0.044668901518919,0.8688377415845264,0.0690953222101207
screw,0.0839716483728432,0.0861594918567396,0.0895930919549867,0.2577640694971941,0.2835628407912062,0.2687958465353556,0.187012987012987,0.0947793190416141,0.1340871622565116,0.882199911391825,0.1561249485177693
screw,0.1194495475253134,0.1015445492778741,0.0999598336868652,0.3462706089178531,0.3155152802944807,0.2818224777634712,0.0192691029900332,0.1038083228247162,0.1671934521756387,0.839149768133587,0.1683730516835832
screw,0.1003205893187186,0.096959209552606,0.1045501895653683,0.2870872505984309,0.2949215659801202,0.2882355949382214,0.0340852130325814,0.1161664564943253,0.1224440934341196,0.8497271527294218,0.1385841242529355
screw,0.1582811490362722,0.1319710647265942,0.1275214988927477,0.3828103751139706,0.3349059121969021,0.2867600589390707,0.1415584415584415,0.150264817150063,0.216859790239634,0.7757211075411078,0.0860246931659054
nail,0.0379840761573736,0.0357502081921421,0.0386960912180954,0.0851744488353909,0.0821409270395114,0.0792301339029013,0.0785714285714285,0.013921815889029,0.0728915394501834,0.7738713351232304,0.0424945039858686
screw,0.0929841479929764,0.108609051325886,0.1310136678489247,0.2117130960337394,0.2599711354898283,0.2760950815132573,0.0646370023419203,0.062093316519546,0.328471106442303,0.6912680344687571,0.089786987122578
screw,0.2444902467768902,0.2140147999185449,0.2111971180254712,0.4498121799280353,0.392779312718545,0.3404584793285896,0.0753623188405797,0.1999495586380832,0.2268879888512129,0.5340083602195126,0.0776756573708825
nail,0.0383890460136955,0.0332294276710626,0.036891259243986,0.0595492643213324,0.055995951181702,0.0577030049017637,0.1285714285714285,0.0019167717528373,0.0157359495153011,0.6804287960975101,0.0244453190067819
screw,0.0001172454972567,0.0,0.0,0.0045216285817027,0.003611569645496,0.0034602513485574,0.3999999999999999,0.0,0.0214770263221734,0.993239075978848,0.0019952224489982
screw,0.039642562493767,0.040161347442313,0.0459736518819235,0.1522779114049283,0.1622656240661436,0.1643949116036329,0.0857142857142857,0.0343505674653215,0.2175896253714225,0.8865078633389877,0.0873545729949387
plug,0.3992396332190666,0.3846398664708563,0.4154380349014649,0.6306601909015055,0.6509707626701131,0.6385316515398278,0.0577443609022556,0.3397225725094577,0.2454237792659049,0.6072812636041484,0.2169055015055692
plug,0.0272056307987111,0.0253475481619592,0.0271597521484945,0.0776056385001653,0.0767504534121539,0.0752183195770548,0.0571428571428571,0.003076923076923,0.0329925062207916,0.8875603909461417,0.0625878950403162
screw,0.0751257109827176,0.0691928468677125,0.0714299609514736,0.2291640677292109,0.2239905740934646,0.2120336913294849,0.0444444444444444,0.0667843631778058,0.3333076279695936,0.8420413542598763,0.1222578596205415
screw,0.1193814033029667,0.1029733343666377,0.1001038267897991,0.3660998992646149,0.3369309545055055,0.2966936664304429,0.1020408163265306,0.0976544766708701,0.1507471885879842,0.8729499524478629,0.0668759026551102
screw,0.1383527247185369,0.13941927328837,0.1540822698134214,0.1864393998871381,0.2042799789372529,0.2077396512416116,0.0464678178963893,0.0733417402269861,0.2419136242941607,0.4598067559026481,0.1182879893100007
nail,0.1239509146689701,0.1343541620230877,0.2023912715264376,0.2766436330351015,0.3196857048108622,0.4274454733725905,0.0576230492196878,0.1391677175283732,0.31815440446175,0.6781193582390951,0.137284630380465
screw,0.029650157480584,0.0291247407126753,0.0336888616796789,0.1352205321749725,0.1412693290614581,0.1461195541834848,0.0438095238095238,0.0239596469104665,0.0781636750931045,0.9275084543221952,0.0780924941195851
screw,0.0189582399907125,0.0172310631829361,0.0177806645723087,0.1096080587182277,0.1063114589456993,0.0997693352970273,0.1116883116883116,0.0217906683480453,0.0846483921617728,0.966573469170093,0.0252387951785174
plug,0.3295302749752289,0.2387462285723182,0.2134145808674289,0.6295841927358584,0.4852568252077482,0.3913972009569296,0.0754285714285714,0.2337452711223203,0.2153587032500018,0.7019922460819693,0.1333214962337887
screw,0.1460610948531303,0.1205838059640289,0.1115336467859613,0.3827976845253482,0.327569768754453,0.2647806483439493,0.0151706700379266,0.1016897856242118,0.251064877790742,0.7320312817797171,0.2203415308298476
nail,0.021156644872094,0.0200387564846973,0.0210492270804757,0.0753298986954573,0.0755339460377698,0.0721769163776748,0.0596825396825396,0.008171500630517,0.1310987955067346,0.8806388437131941,0.1058737518419197
screw,0.0359384771104886,0.0432534708375257,0.0633140174348331,0.1332656493411518,0.1789043068503796,0.2313158293219063,0.3495798319327731,0.0438335435056746,0.1978079269598169,0.8891141744840502,0.0554465362755237
screw,0.0270374201203522,0.0249948116885584,0.0263298846329124,0.0652697313610913,0.0639526553513442,0.0612731536824414,0.038095238095238,0.0014123581336696,0.0331867479051744,0.8678932350504965,0.068030276127804
nail,0.0641432466360689,0.0567555328579068,0.0528495546211966,0.1585676536878575,0.1511879623872223,0.1356401016893305,0.0444444444444444,0.0069609079445145,0.050249062926282,0.7955789920285833,0.0364145303447707
plug,0.0438754017884744,0.0446662723915501,0.0482942895488758,0.1223692847943733,0.1334227303594141,0.1310763002181732,0.0637362637362637,0.0650189155107187,0.1650291838645669,0.8594931820432327,0.0953320947089995
screw,0.0652397468436968,0.0596681175768106,0.0621495465562469,0.2240437222504512,0.2195389079909489,0.2080086353784645,0.0134038800705467,0.0718789407313997,0.1468956811852008,0.8827831876390532,0.1225346280923659
nail,0.1721420925263521,0.1740680516954992,0.2009569578823856,0.2794597565251724,0.2941181062159334,0.3012456006756034,0.0964871194379391,0.1115762925598991,0.2151311362350544,0.4403317290759267,0.030017810563696
nail,0.0150324884470771,0.0143794624700973,0.017009099743902,0.0917116166590738,0.092014269666622,0.0928944958277398,0.2259740259740259,0.0071122320302648,0.1527505421675631,0.9432972492161332,0.0235756948957084
screw,0.0849886344520044,0.0793125229203277,0.0815592312907253,0.2577102982450796,0.2556327455995413,0.2386075382794873,0.0883116883116883,0.0991172761664564,0.1105734559744548,0.8880499049952216,0.0522803928208601
nail,0.0477000495445304,0.0525140749706962,0.0820276224433509,0.1671668784131462,0.1952190889194745,0.2636746456297147,0.0185463659147869,0.0520554854981084,0.2153391831448757,0.8262677255250473,0.2422167836648025
screw,0.023877642354146,0.0236970723784297,0.0264152254497455,0.111334377910352,0.112892302327117,0.110071300725054,0.0888888888888888,0.0202774274905422,0.1493070392884114,0.9153416050329938,0.0605279468428807
plug,0.0514552524963655,0.0502240205442114,0.0534464018079173,0.1746658700422574,0.1834392532284011,0.1764270086300727,0.0197044334975369,0.0617906683480454,0.1363514098039278,0.8912387193715382,0.2429564437447945
screw,0.0435587367405163,0.0374192547021091,0.0378918321957142,0.2066741340716936,0.1933335791608512,0.1775064712222695,0.0150943396226415,0.0377301387137452,0.0950788797492794,0.9358362821690376,0.1428738891278681
nail,0.0638280984113088,0.0687783764980765,0.1064876281310279,0.1895781508898961,0.2167682410916686,0.2924914551648203,0.05062656641604,0.0682471626733921,0.2578633386527598,0.7451830979380031,0.1907087798940152
nail,0.1248283404781928,0.1248974679654068,0.1458574418518894,0.3500306665771331,0.3690693055005006,0.3790300728042229,0.1404761904761904,0.1002774274905422,0.2379816594779153,0.7774634601201581,0.0453962530088503
nail,0.0531309347188891,0.049046481143589,0.0519779435062641,0.1432581778850297,0.1392920210518943,0.133785373696565,0.087032967032967,0.0422194199243379,0.2232835707634137,0.7202695957195769,0.1195953176339224
plug,0.2394553966180738,0.1813624974668169,0.1725114232843558,0.5374739355202706,0.4306798515000302,0.366854602247089,0.0603174603174603,0.1825977301387137,0.1916645613678786,0.7518962713948195,0.0928250702446435
screw,0.105754338907133,0.0929781203111629,0.0917725005819985,0.3290488251591635,0.3081572928453416,0.2757801450508189,0.0484472049689441,0.0971500630517024,0.1250634977791352,0.8760147981448193,0.086753150712514
screw,0.132127042992056,0.123656598857076,0.1322454461904121,0.3176857539814514,0.3196125353029458,0.3101617925886571,0.0126984126984126,0.1539974779319041,0.1855488062268173,0.7924425112225991,0.1676314879051078
screw,0.0175116435130937,0.0163419772977896,0.017083598531082,0.1085697638820039,0.1081745311104942,0.103071125529443,0.0979591836734693,0.0191172761664564,0.0873815809685711,0.9716064813154828,0.0246107211173245
screw,0.0725376282673165,0.0797428666713445,0.0948249841764646,0.2137290574424782,0.2412332713634131,0.250357911910496,0.0529100529100529,0.0547288776796973,0.3002013377641738,0.766764288000472,0.1656658460017755
screw,0.0313949836498348,0.0382622159867858,0.0520622697423859,0.1100092860056081,0.1423492520353156,0.1721935748065957,0.0791208791208791,0.0498360655737704,0.208291261032754,0.871732209450424,0.070090810078619
nail,0.0084441026412555,0.0088490824842038,0.0106398238661107,0.0387354452732885,0.0451128179011258,0.0478731645482518,0.0436974789915966,0.0014123581336696,0.102989940892082,0.9368664805218212,0.1421633702785073
screw,0.1984504883219744,0.1963196740530493,0.224017038559032,0.4093358750160215,0.4305634688484443,0.437613221612026,0.0981891348088531,0.168171500630517,0.4179364995490858,0.6554316994644321,0.1028563897456548
screw,0.0613380450959724,0.0557106689407337,0.0598379449057755,0.1518962317177646,0.14691631147752,0.1426527128278392,0.0620689655172413,0.1486506935687263,0.171982841524601,0.8195848750960449,0.1437179597477599
nail,0.0339233743581058,0.0311577452163681,0.0339903617435829,0.0959254242676778,0.0926934520702834,0.0902470712613958,0.0857142857142857,0.0187137452711223,0.2221181204662548,0.8206151486773824,0.0683703059646168
nail,0.1325187093060736,0.1317248183062544,0.1539582588924717,0.3564446538164136,0.3732139683350792,0.383413173958763,0.01968787515006,0.1044136191677175,0.2406815219998401,0.7187127949263737,0.2038453977173922
screw,0.0628009834631896,0.0564877924104659,0.0587250182976916,0.215400571713576,0.2070877252464399,0.1950995768909763,0.4204081632653061,0.0648171500630517,0.1846109244715002,0.8909798615804182,0.0440758916722343
plug,0.0824473664162122,0.0854257688101922,0.0959113412662164,0.2734790914812722,0.3038958912068942,0.3078395319103509,0.038095238095238,0.0780327868852459,0.1370812447448545,0.8706531404944094,0.2239100868562432
screw,0.0380293552101912,0.0331114844931796,0.0341845989065475,0.1110288315205769,0.1040067876293541,0.0980906536209075,0.1846153846153846,0.0069104665825977,0.0963247874599002,0.8926334650675437,0.0848702464740392
plug,0.1487712442287781,0.1400778547978611,0.1565352938989836,0.4337796271354106,0.4359258163385646,0.438789707307501,0.0068783068783068,0.1063808322824716,0.1913370149257252,0.8014070848543756,0.3132647147655614
nail,0.0176094692075635,0.0172667684054852,0.019229247803138,0.0842196969628159,0.0912242150786422,0.0914482013559058,0.0069498069498069,0.0226986128625472,0.1244474466319749,0.9310810108452476,0.096240305323949
screw,0.0326976652586855,0.0350850061833705,0.0438686884865116,0.1533188671710245,0.1735820858508095,0.1827297188971457,0.0241758241758241,0.01921815889029,0.0538063497900618,0.9104282682752426,0.0585857350747293
screw,0.0985560601175559,0.1026622047937923,0.1179858802572728,0.2510818400580809,0.2625446325279979,0.2616775772752915,0.0834586466165413,0.0581588902900378,0.3019633183399197,0.7173677068129597,0.1188506786502045
nail,0.0464701065026713,0.0423029433862105,0.0487657036164651,0.114394365388886,0.1090105985948125,0.1070848734927523,0.0493233082706766,0.0143757881462799,0.2103141369123698,0.6597139950049525,0.2187507710894097
screw,0.0415393593045757,0.0379502277826344,0.0399765337300016,0.1023656114318562,0.099351511245277,0.0952359033083732,0.0211640211640211,0.0049432534678436,0.0485342140517099,0.8615365143172286,0.1822805941735843
screw,0.0443806574760643,0.0391176020053938,0.0409805699425741,0.1039211398635528,0.0973476402112735,0.0924432758386375,0.0974789915966386,0.0121059268600252,0.0923790174182164,0.8349330612498244,0.1624297050182589
plug,0.1399900037355493,0.1346553043581105,0.2225593746820718,0.2386702806358645,0.243756966440678,0.3506167489530116,0.1216931216931217,0.1455233291298865,0.3998363234408859,0.5774812626675355,0.1908295183093693
screw,0.1245948625272716,0.1140823626927143,0.1171961377723991,0.3367720717704469,0.3298295945624984,0.3079459957141826,0.0492063492063492,0.1175283732660781,0.1987320037759882,0.8326353082464409,0.1492780772645317
plug,0.4979258553355534,0.3612483093745531,0.3228780686905729,0.7621317824751747,0.5864035591346308,0.4688293719227276,0.1164420485175202,0.3677175283732661,0.2285361858240541,0.5939573135273465,0.0985759237056222
screw,0.3778434756178065,0.3502391421289216,0.3651158551313377,0.5388223719674722,0.5035782483841587,0.4504887447595965,0.08272921108742,0.3249936948297604,0.3157568512022541,0.4116844204059263,0.1331974629556749
screw,0.0922196314940327,0.0865960437380545,0.0941545218696349,0.2631638944873247,0.2659826100881732,0.2613149823365653,0.2957983193277311,0.1042118537200504,0.1608363242216061,0.8698667544363566,0.1853732255791178
nail,0.0915980035010528,0.0994441111477635,0.1504182112477169,0.2625562404479173,0.3076231237795709,0.4206232212593979,0.0265664160401002,0.0915006305170239,0.2420745401708245,0.7822485277566201,0.2633867894308124
screw,0.1055725708379595,0.0926763340026606,0.0943140936957476,0.3241424389108389,0.3049284756064709,0.2824823031117906,0.1472527472527472,0.1016897856242118,0.1276024449015506,0.891985033263531,0.0486695161127941
plug,0.0813863485892599,0.0747665842040031,0.0786864564204763,0.2496500755684894,0.2444554404263346,0.2339909598799348,0.0150375939849624,0.0908448928121059,0.1511494768958956,0.8609764851362903,0.2481037515673478
plug,0.0248113880594224,0.0556900335449386,0.0883126494430805,0.057019467119881,0.1378111002867473,0.1987411091213206,0.0851311953352769,0.074905422446406,0.3323364196431103,0.8027957840929704,0.1206300509788487
screw,0.0178649630323802,0.0225311047293229,0.0320883085397961,0.0831127808389203,0.1056505590258981,0.1269851498846637,0.4714285714285714,0.011702395964691,0.1794997042280885,0.924264847784268,0.0390731184960781
